type,id,apidoc_Text
field,org/eclipse/jface/viewers/ColumnViewerEditorActivationEvent/sourceEvent, the original event triggered
field,org/eclipse/jface/viewers/ColumnViewerEditorActivationEvent/time, The time the event is triggered
field,org/eclipse/jface/viewers/ColumnViewerEditorActivationEvent/eventType, The event type triggered: {@link #KEY_PRESSED} if a key is pressed on a selected cell {@link #MOUSE_CLICK_SELECTION} if a cell is selected using a single click of the mouse {@link #MOUSE_DOUBLE_CLICK_SELECTION} if a cell is selected using double clicking of the mouse 
field,org/eclipse/jface/viewers/ColumnViewerEditorActivationEvent/stateMask, The statemask
field,org/eclipse/jface/viewers/ColumnViewerEditorActivationEvent/cancel, Cancel the event (=> editor is not activated)
interface,org/eclipse/jface/viewers/ILightweightLabelDecorator, The ILightweightLabelDecorator is a decorator that decorates using a prefix, suffix and overlay image rather than doing all of the image and text management itself like an ILabelDecorator.
method,org/eclipse/jface/viewers/ILightweightLabelDecorator/decorate/Object;IDecoration, Calculates decorations based on element. @param element the element to decorate @param decoration the decoration to set
interface,org/eclipse/jface/viewers/IStructuredContentProvider, An interface to content providers for structured viewers. @see StructuredViewer
class,org/eclipse/jface/viewers/TreeViewerEditor, This is an editor implementation for {@link Tree} @since 3.3
method,org/eclipse/jface/viewers/TreeViewerEditor/create/TreeViewer;SWTFocusCellManager;ColumnViewerEditorActivationStrategy;int, Create a customized editor with focusable cells @param viewer the viewer the editor is created for @param focusCellManager the cell focus manager if one needed else null @param editorActivationStrategy activation strategy to control if an editor activated @param feature bit mask controlling the editor {@link ColumnViewerEditor#DEFAULT} {@link ColumnViewerEditor#TABBING_CYCLE_IN_ROW} {@link ColumnViewerEditor#TABBING_HORIZONTAL} {@link ColumnViewerEditor#TABBING_MOVE_TO_ROW_NEIGHBOR} {@link ColumnViewerEditor#TABBING_VERTICAL} @see #create(TreeViewer, ColumnViewerEditorActivationStrategy, int)
method,org/eclipse/jface/viewers/TreeViewerEditor/create/TreeViewer;ColumnViewerEditorActivationStrategy;int, Create a customized editor whose activation process is customized @param viewer the viewer the editor is created for @param editorActivationStrategy activation strategy to control if an editor activated @param feature bit mask controlling the editor {@link ColumnViewerEditor#DEFAULT} {@link ColumnViewerEditor#TABBING_CYCLE_IN_ROW} {@link ColumnViewerEditor#TABBING_HORIZONTAL} {@link ColumnViewerEditor#TABBING_MOVE_TO_ROW_NEIGHBOR} {@link ColumnViewerEditor#TABBING_VERTICAL} 
method,org/eclipse/jface/viewers/TreeViewerEditor/setEditor/Control;Item;int,
method,org/eclipse/jface/viewers/TreeViewerEditor/setLayoutData/LayoutData,
method,org/eclipse/jface/viewers/TreeViewerEditor/getFocusCell/,
method,org/eclipse/jface/viewers/TreeViewerEditor/updateFocusCell/ViewerCell;ColumnViewerEditorActivationEvent,
interface,org/eclipse/jface/viewers/ITreePathLabelProvider, An extension to {@link ILabelProvider} that is given the path of the element being decorated, when it is available. @since 3.2
method,org/eclipse/jface/viewers/ITreePathLabelProvider/updateLabel/ViewerLabel;TreePath, Updates the label for the given element. @param label the label to update @param elementPath the path of the element being decorated
method,org/eclipse/jface/viewers/ColorCellEditor/createContents/Composite,
method,org/eclipse/jface/viewers/ColorCellEditor/dispose/,
method,org/eclipse/jface/viewers/ColorCellEditor/openDialogBox/Control,
method,org/eclipse/jface/viewers/ColorCellEditor/updateContents/Object,
method,org/eclipse/jface/viewers/ColorCellEditor/ColorCellEditor/Composite, Creates a new color cell editor parented under the given control. The cell editor value is black (RGB(0,0,0)) initially, and has no validator. @param parent the parent control
method,org/eclipse/jface/viewers/ColorCellEditor/ColorCellEditor/Composite;int, Creates a new color cell editor parented under the given control. The cell editor value is black (RGB(0,0,0)) initially, and has no validator. @param parent the parent control @param style the style bits @since 2.1
method,org/eclipse/jface/viewers/StructuredViewer/addDoubleClickListener/IDoubleClickListener, Adds a listener for double-clicks in this viewer. Has no effect if an identical listener is already registered. @param listener a double-click listener
method,org/eclipse/jface/viewers/StructuredViewer/addOpenListener/IOpenListener, Adds a listener for selection-open in this viewer. Has no effect if an identical listener is already registered. @param listener an open listener
method,org/eclipse/jface/viewers/StructuredViewer/addPostSelectionChangedListener/ISelectionChangedListener,
method,org/eclipse/jface/viewers/StructuredViewer/addFilter/ViewerFilter, Adds the given filter to this viewer, and triggers refiltering and resorting of the elements. If you want to add more than one filter consider using {@link StructuredViewer#setFilters(ViewerFilter[])}. @param filter a viewer filter @see StructuredViewer#setFilters(ViewerFilter[])
method,org/eclipse/jface/viewers/StructuredViewer/assertElementsNotNull/Object[], Asserts that the given array of elements is itself non- null and contains no null elements. @param elements the array to check
method,org/eclipse/jface/viewers/StructuredViewer/associate/Object;Item, Associates the given element with the given widget. Sets the given item's data to be the element, and maps the element to the item in the element map (if enabled). @param element the element @param item the widget
method,org/eclipse/jface/viewers/StructuredViewer/disassociate/Item, Disassociates the given SWT item from its corresponding element. Sets the item's data to null and removes the element from the element map (if enabled). @param item the widget
method,org/eclipse/jface/viewers/StructuredViewer/equals/Object;Object, Compares two elements for equality. Uses the element comparer if one has been set, otherwise uses the default equals method on the elements themselves. @param elementA the first element @param elementB the second element @return whether elementA is equal to elementB
method,org/eclipse/jface/viewers/StructuredViewer/getComparer/, Returns the comparer to use for comparing elements, or null if none has been set. If specified, the viewer uses this to compare and hash elements rather than the elements' own equals and hashCode methods. @return the comparer to use for comparing elements or null
method,org/eclipse/jface/viewers/StructuredViewer/getFilters/, Returns this viewer's filters. @return an array of viewer filters @see StructuredViewer#setFilters(ViewerFilter[])
method,org/eclipse/jface/viewers/StructuredViewer/getSelectionFromWidget/, Retrieves the selection, as a List, from the underlying widget. @return the list of selected elements
method,org/eclipse/jface/viewers/StructuredViewer/hookControl/Control,
method,org/eclipse/jface/viewers/StructuredViewer/hasFilters/, Returns whether this viewer has any filters. @return boolean
method,org/eclipse/jface/viewers/StructuredViewer/internalRefresh/Object, Refreshes this viewer starting at the given element. @param element the element
method,org/eclipse/jface/viewers/StructuredViewer/refresh/,
method,org/eclipse/jface/viewers/StructuredViewer/removeOpenListener/IOpenListener, Removes the given open listener from this viewer. Has no affect if an identical listener is not registered. @param listener an open listener
method,org/eclipse/jface/viewers/StructuredViewer/removePostSelectionChangedListener/ISelectionChangedListener,
method,org/eclipse/jface/viewers/StructuredViewer/removeDoubleClickListener/IDoubleClickListener, Removes the given double-click listener from this viewer. Has no affect if an identical listener is not registered. @param listener a double-click listener
method,org/eclipse/jface/viewers/StructuredViewer/setFilters/ViewerFilter[], Sets the filters, replacing any previous filters, and triggers refiltering and resorting of the elements. @param filters an array of viewer filters @since 3.3
method,org/eclipse/jface/viewers/StructuredViewer/resetFilters/, Discards this viewer's filters and triggers refiltering and resorting of the elements.
method,org/eclipse/jface/viewers/StructuredViewer/setContentProvider/IContentProvider,
method,org/eclipse/jface/viewers/StructuredViewer/assertContentProviderType/IContentProvider, Assert that the content provider is of one of the supported types. @param provider
method,org/eclipse/jface/viewers/StructuredViewer/setInput/Object,
method,org/eclipse/jface/viewers/StructuredViewer/setSelection/ISelection;boolean,
method,org/eclipse/jface/viewers/StructuredViewer/setComparer/IElementComparer, Sets the comparer to use for comparing elements, or null to use the default equals and hashCode methods on the elements themselves. @param comparer the comparer to use for comparing elements or null
method,org/eclipse/jface/viewers/StructuredViewer/testFindItem/Object, Hook for testing. @param element @return Widget
