id,type,path,text
20210,method,java/security/cert/X509CertSelector/setPathToNames/Collection," Sets the pathToNames criterion. The <code>X509Certificate</code> must\n not include name constraints that would prohibit building a\n path to the specified names.\n <p>\n This method allows the caller to specify, with a single method call,\n the complete set of names which the <code>X509Certificates</code>'s\n name constraints must permit. The specified value replaces\n the previous value for the pathToNames criterion.\n <p>\n This constraint is useful when building a certification path forward \n (from the target toward the trust anchor. If a partial path has been \n built, any candidate certificate must not include name constraints that\n would prohibit building a path to any of the names in the partial path.\n <p>\n The <code>names</code> parameter (if not <code>null</code>) is a\n <code>Collection</code> with one\n entry for each name to be included in the pathToNames\n criterion. Each entry is a <code>List</code> whose first entry is an\n <code>Integer</code> (the name type, 0-8) and whose second\n entry is a <code>String</code> or a byte array (the name, in\n string or ASN.1 DER encoded form, respectively).\n There can be multiple names of the same type. If <code>null</code>\n is supplied as the value for this argument, no\n pathToNames check will be performed.\n <p>\n Each name in the <code>Collection</code>\n may be specified either as a <code>String</code> or as an ASN.1 encoded\n byte array. For more details about the formats used, see\n {@link #addPathToName(int type, String name) \n addPathToName(int type, String name)} and\n {@link #addPathToName(int type, byte [] name) \n addPathToName(int type, byte [] name)}.\n <p>\n <strong>Note:</strong> for distinguished names, specify the byte\n array form instead of the String form. See the note in\n {@link #addPathToName(int, String)} for more information. \n <p>\n Note that the <code>names</code> parameter can contain duplicate\n names (same name and name type), but they may be removed from the\n <code>Collection</code> of names returned by the\n {@link #getPathToNames getPathToNames} method.\n <p>\n Note that a deep copy is performed on the <code>Collection</code> to\n protect against subsequent modifications.\n\n @param names a <code>Collection</code> with one entry per name\n              (or <code>null</code>)\n @throws IOException if a parsing error occurs\n @see #getPathToNames\n"
20213,method,java/security/cert/X509CertSelector/getCertificate/," Returns the certificateEquals criterion. The specified\n <code>X509Certificate</code> must be equal to the \n <code>X509Certificate</code> passed to the <code>match</code> method.\n If <code>null</code>, this check is not applied.\n\n @return the <code>X509Certificate</code> to match (or <code>null</code>)\n @see #setCertificate\n"
20214,method,java/security/cert/X509CertSelector/getSerialNumber/," Returns the serialNumber criterion. The specified serial number\n must match the certificate serial number in the\n <code>X509Certificate</code>. If <code>null</code>, any certificate\n serial number will do.\n\n @return the certificate serial number to match\n                (or <code>null</code>)\n @see #setSerialNumber\n"
20215,method,java/security/cert/X509CertSelector/getIssuer/," Returns the issuer criterion as an <code>X500Principal</code>. This\n distinguished name must match the issuer distinguished name in the\n <code>X509Certificate</code>. If <code>null</code>, the issuer criterion\n is disabled and any issuer distinguished name will do.\n\n @return the required issuer distinguished name as X500Principal\n         (or <code>null</code>)\n @since 1.5\n"
20217,method,java/security/cert/X509CertSelector/getIssuerAsBytes/," Returns the issuer criterion as a byte array. This distinguished name\n must match the issuer distinguished name in the\n <code>X509Certificate</code>. If <code>null</code>, the issuer criterion\n is disabled and any issuer distinguished name will do.\n <p>\n If the value returned is not <code>null</code>, it is a byte\n array containing a single DER encoded distinguished name, as defined in\n X.501. The ASN.1 notation for this structure is supplied in the\n documentation for\n {@link #setIssuer(byte [] issuerDN) setIssuer(byte [] issuerDN)}.\n <p>\n Note that the byte array returned is cloned to protect against\n subsequent modifications.\n\n @return a byte array containing the required issuer distinguished name\n         in ASN.1 DER format (or <code>null</code>)\n @throws IOException if an encoding error occurs\n"
20218,method,java/security/cert/X509CertSelector/getSubject/," Returns the subject criterion as an <code>X500Principal</code>. This\n distinguished name must match the subject distinguished name in the\n <code>X509Certificate</code>. If <code>null</code>, the subject criterion\n is disabled and any subject distinguished name will do.\n\n @return the required subject distinguished name as X500Principal\n         (or <code>null</code>)\n @since 1.5\n"
20220,method,java/security/cert/X509CertSelector/getSubjectAsBytes/," Returns the subject criterion as a byte array. This distinguished name\n must match the subject distinguished name in the\n <code>X509Certificate</code>. If <code>null</code>, the subject criterion\n is disabled and any subject distinguished name will do.\n <p>\n If the value returned is not <code>null</code>, it is a byte\n array containing a single DER encoded distinguished name, as defined in\n X.501. The ASN.1 notation for this structure is supplied in the\n documentation for\n {@link #setSubject(byte [] subjectDN) setSubject(byte [] subjectDN)}.\n <p>\n Note that the byte array returned is cloned to protect against\n subsequent modifications.\n\n @return a byte array containing the required subject distinguished name\n         in ASN.1 DER format (or <code>null</code>)\n @throws IOException if an encoding error occurs\n"
20221,method,java/security/cert/X509CertSelector/getSubjectKeyIdentifier/," Returns the subjectKeyIdentifier criterion. The\n <code>X509Certificate</code> must contain a SubjectKeyIdentifier\n extension with the specified value. If <code>null</code>, no\n subjectKeyIdentifier check will be done.\n <p>\n Note that the byte array returned is cloned to protect against\n subsequent modifications.\n\n @return the key identifier (or <code>null</code>)\n @see #setSubjectKeyIdentifier\n"
20222,method,java/security/cert/X509CertSelector/getAuthorityKeyIdentifier/," Returns the authorityKeyIdentifier criterion. The\n <code>X509Certificate</code> must contain a AuthorityKeyIdentifier\n extension with the specified value. If <code>null</code>, no\n authorityKeyIdentifier check will be done.\n <p>\n Note that the byte array returned is cloned to protect against\n subsequent modifications.\n\n @return the key identifier (or <code>null</code>)\n @see #setAuthorityKeyIdentifier\n"
20223,method,java/security/cert/X509CertSelector/getCertificateValid/," Returns the certificateValid criterion. The specified date must fall\n within the certificate validity period for the\n <code>X509Certificate</code>. If <code>null</code>, no certificateValid\n check will be done.\n <p>\n Note that the <code>Date</code> returned is cloned to protect against\n subsequent modifications.\n\n @return the <code>Date</code> to check (or <code>null</code>)\n @see #setCertificateValid\n"
20224,method,java/security/cert/X509CertSelector/getPrivateKeyValid/," Returns the privateKeyValid criterion. The specified date must fall\n within the private key validity period for the\n <code>X509Certificate</code>. If <code>null</code>, no privateKeyValid\n check will be done.\n <p>\n Note that the <code>Date</code> returned is cloned to protect against\n subsequent modifications.\n\n @return the <code>Date</code> to check (or <code>null</code>)\n @see #setPrivateKeyValid\n"
20225,method,java/security/cert/X509CertSelector/getSubjectPublicKeyAlgID/," Returns the subjectPublicKeyAlgID criterion. The\n <code>X509Certificate</code> must contain a subject public key\n with the specified algorithm. If <code>null</code>, no\n subjectPublicKeyAlgID check will be done.\n \n @return the object identifier (OID) of the signature algorithm to check\n         for (or <code>null</code>). An OID is represented by a set of\n         nonnegative integers separated by periods.\n @see #setSubjectPublicKeyAlgID\n"
20226,method,java/security/cert/X509CertSelector/getSubjectPublicKey/," Returns the subjectPublicKey criterion. The\n <code>X509Certificate</code> must contain the specified subject\n public key. If <code>null</code>, no subjectPublicKey check will be done.\n \n @return the subject public key to check for (or <code>null</code>)\n @see #setSubjectPublicKey\n"
20227,method,java/security/cert/X509CertSelector/getKeyUsage/," Returns the keyUsage criterion. The <code>X509Certificate</code>\n must allow the specified keyUsage values. If null, no keyUsage\n check will be done.\n <p>\n Note that the boolean array returned is cloned to protect against\n subsequent modifications.\n\n @return a boolean array in the same format as the boolean\n                 array returned by\n {@link X509Certificate#getKeyUsage() X509Certificate.getKeyUsage()}.\n                 Or <code>null</code>.\n @see #setKeyUsage\n"
20228,method,java/security/cert/X509CertSelector/getExtendedKeyUsage/," Returns the extendedKeyUsage criterion. The <code>X509Certificate</code>\n must allow the specified key purposes in its extended key usage\n extension. If the <code>keyPurposeSet</code> returned is empty or\n <code>null</code>, no extendedKeyUsage check will be done. Note that an \n <code>X509Certificate</code> that has no extendedKeyUsage extension \n implicitly allows all key purposes.\n \n @return an immutable <code>Set</code> of key purpose OIDs in string\n format (or <code>null</code>)\n @see #setExtendedKeyUsage\n"
20229,method,java/security/cert/X509CertSelector/getMatchAllSubjectAltNames/," Indicates if the <code>X509Certificate</code> must contain all\n or at least one of the subjectAlternativeNames \n specified in the {@link #setSubjectAlternativeNames\n setSubjectAlternativeNames} or {@link #addSubjectAlternativeName\n addSubjectAlternativeName} methods. If <code>true</code>, \n the <code>X509Certificate</code> must contain all of the \n specified subject alternative names. If <code>false</code>, the \n <code>X509Certificate</code> must contain at least one of the \n specified subject alternative names.\n\n @return <code>true</code> if the flag is enabled;\n <code>false</code> if the flag is disabled. The flag is\n <code>true</code> by default.\n @see #setMatchAllSubjectAltNames\n"
