directive_Text,filePath,className,methodName,kind,,,,,,
"@return the dialog, after being closed by the user, which the client can only call getReturnCode() or getToggleState()",org/eclipse/jface/dialogs/MessageDialogWithToggle,MessageDialogWithToggle,openInformation,Post-Call Directive,,,,,,
"@return the dialog, after being closed by the user, which the client can only call getReturnCode() or getToggleState()",org/eclipse/jface/dialogs/MessageDialogWithToggle,MessageDialogWithToggle,openError,Post-Call Directive,,,,,,
"@return the dialog, after being closed by the user, which the client can only call getReturnCode() or getToggleState()",org/eclipse/jface/dialogs/MessageDialogWithToggle,MessageDialogWithToggle,open,Post-Call Directive,,,,,,
 callers can only use the viewer row locally and until the next call to this method.,org/eclipse/jface/viewers/ColumnViewer,ColumnViewer,getViewerRowFromItem,Post-Call Directive,,,,,,
If it is not then it must not be changed. ,org/apache/commons/collections/keyvalue/MultiKey,MultiKey,getKey,Post-Call Directive,,,,,,
The keys should be immutable If they are not then they must not be changed after adding to the MultiKey. ,org/apache/commons/collections/keyvalue/MultiKey,MultiKey,MultiKey,Post-Call Directive,,,,,,
The keys should be immutable If they are not then they must not be changed after adding to the MultiKey. ,org/apache/commons/collections/keyvalue/MultiKey,MultiKey,MultiKey,Post-Call Directive,,,,,,
The keys should be immutable If they are not then they must not be changed after adding to the MultiKey. ,org/apache/commons/collections/keyvalue/MultiKey,MultiKey,MultiKey,Post-Call Directive,,,,,,
"If getKey() or getValue() returns null, it means the mapping is stale and should be removed. ",org/apache/commons/collections/map,map,AbstractReferenceMap,Post-Call Directive,,,,,,
To achieve laziness the actual work of parsing the available provider-configuration files and instantiating providers must be done by the iterator itself.,java/util/ServiceLoader,ServiceLoader,iterator,Post-Call Directive,,,,,,
The returned image must be explicitly disposed using the image's dispose call.,org/eclipse/jface/resource/ImageDescriptor,ImageDescriptor,createImage,Post-Call Directive,,,,,,
 The image is owned by the label provider and must not be disposed directly. ,org/eclipse/jface/viewers/DelegatingStyledCellLabelProvider,DelegatingStyledCellLabelProvider,getImage,Post-Call Directive,,,,,,
"Any color allocated in this manner must be disposed by calling {@link #destroyColor(RGB)}, or by an eventual call to {@link #dispose()}. {@link Color#dispose()} must never been called directly on the returned color. ",org/eclipse/jface/resource/ResourceManager,ResourceManager,createColor,Post-Call Directive,,,,,,
" Creates an image, given an image descriptor. Images allocated in this manner must be disposed by {@link #destroyImage(ImageDescriptor)}, and never by calling {@link Image#dispose()}.",org/eclipse/jface/resource/ResourceManager,ResourceManager,createImageWithDefault,Post-Call Directive,,,,,,
"After the use of the context, clients are required to call its dispose method.",org/eclipse/jface/text/source/SourceViewer,SourceViewer,createFormattingContext,Post-Call Directive,,,,,,
"Note: Even if returnMissingImageOnError is true, it is still possible for this method to return null in extreme cases, for example if SWT runs out of image handles. ",org/eclipse/jface/resource/ImageDescriptor,ImageDescriptor,createImage,Post-Call Directive,,,,,,
"If uppercase letters are desired, the {@link java.lang.String#toUpperCase()} method may be called on the result:\n\n     Integer.toString(n, 16).toUpperCase()",java/lang/Integer,Integer,toString,Post-Call Directive,,,,,,
"If uppercase letters are desired, the {@link java.lang.String#toUpperCase()} method may be called on the result:\n\n     Integer.toHexString(n).toUpperCase()",java/lang/Integer,Integer,toHexString,Post-Call Directive,,,,,,
"If the method returns true, then the window can be shown without any special restrictions. ",java/lang/SecurityManager,SecurityManager,checkTopLevelWindow,Post-Call Directive,,,,,,
{@link Color#dispose()} must never been called directly on the returned color.,org/eclipse/jface/resource/ResourceManager,ResourceManager,createColor,Post-Call Directive,,,,,,
"\n\nThe resources returned from this method are reference counted and may be shared internally with other resource managers. They should never be disposed outside of the ResourceManager framework, or it will cause exceptions in other code that shares them. For example, never call {@link org.eclipse.swt.graphics.Resource#dispose()} on anything returned from this method.",org/eclipse/jface/resource/ResourceManager,ResourceManager,create,Post-Call Directive,,,,,,
t is never correct to use the return value of this method to allocate a buffer intended to hold all data in this stream. ,java/io/InputStream,InputStream,available,Post-Call Directive,,,,,,
"@return the corresponding widget, or null if none ",org/eclipse/jface/viewers/StructuredViewer,StructuredViewer,findItem,Post-Call Directive,,,,,,
"These Map.Entry objects are valid only for the duration of the iteration; more formally, the behavior of a map entry is undefined if the backing map has been modified after the entry was returned by the iterator, except through the setValue operation on the map entry.",java/util,util,Map,Post-Call Directive,,,,,,
Note: Clients must not make any assumptions about the returned proposals. This can change from release to release to adapt to changes made in {@link FindReplaceDocumentAdapter}. ,org/eclipse/jface,jface,text,Post-Call Directive,,,,,,
The method {@link Font#dispose()} must never be called directly on the returned font.,org/eclipse/jface/resource/ResourceManager,ResourceManager,createFont,Post-Call Directive,,,,,,
Return a list of controls which should never have their foreground color reset.,org/eclipse/jface/dialogs/PopupDialog,PopupDialog,getForegroundColorExclusions,Post-Call Directive,,,,,,
"Unlike the otherwise equivalent newScheduledThreadPool(1, threadFactory) the returned executor is guaranteed not to be reconfigurable to use additional threads.",java/util/concurrent/Executors,Executors,newSingleThreadScheduledExecutor,Return Value Directive,,,,,,
Unlike the otherwise equivalent newScheduledThreadPool(1) the returned executor is guaranteed not to be reconfigurable to use additional threads.,java/util/concurrent/Executors,Executors,newSingleThreadScheduledExecutor,Return Value Directive,,,,,,
"The atomic classes also support method weakCompareAndSet, which has limited applicability. On some platforms, the weak version may be more efficient than compareAndSet in the normal case, but differs in that any given invocation of the weakCompareAndSet method may return false spuriously (that is, for no apparent reason). A false return means only that the operation may be retried if desired, relying on the guarantee that repeated invocation when the variable holds expectedValue and no other thread is also attempting to set the variable will eventually succeed.",java/util,util,concurrent,Return Value Directive,,,,,,
" @return the message, or null if none ",org/eclipse/jface/dialogs/IDialogPage,IDialogPage,getMessage,Return Value Directive,,,,,,
" If a thread does not lock any object monitor or lockedMonitors is false, the returned ThreadInfo object will have an empty MonitorInfo array. Similarly, if a thread does not lock any synchronizer or lockedSynchronizers is false, the returned ThreadInfo object will have an empty LockInfo array. ",java/lang/management/ThreadMXBean,ThreadMXBean,getThreadInfo,Return Value Directive,,,,,,
 @return the quick assist assistant or null if none is configured,org/eclipse/jface/text/source/ISourceViewerExtension3,ISourceViewerExtension3,getQuickAssistAssistant,Return Value Directive,,,,,,
"Because the actual set of threads may change dynamically while constructing this result, the returned collection is only a best-effort estimate.",java/util/concurrent/locks/AbstractQueuedLongSynchronizer,AbstractQueuedLongSynchronizer,getWaitingThreads,Return Value Directive,,,,,,
"Best effort method, meaning we may not be able to return the FQDN depending on the underlying system configuration.",java/net/InetAddress,InetAddress,getCanonicalHostName,Return Value Directive,,,,,,
"@return All of the active bindings (Binding), not sorted in any fashion. This collection may be empty, but it is never null. ",org/eclipse/jface/bindings/BindingManager,BindingManager,getActiveBindingsDisregardingContextFlat,Return Value Directive,,,,,,
 @return The key sequence; never null. ,org/eclipse/jface/bindings/keys/KeyBinding,KeyBinding,getKeySequence,Return Value Directive,,,,,,
