kind,containing-api-element,directive_Text,group_Id
"Not Null Directive","org/eclipse/jface/bindings/Scheme/addSchemeListener/ISchemeListener"," @param schemeListener the instance of ISchemeListener to register. Must not be null.",0
"Not Null Directive","org/eclipse/jface/bindings/BindingManager/setPlatform/String","@param platform The new platform; must not be null.",0
"Not Null Directive","org/eclipse/jface/bindings/Binding/getTriggerSequence/"," @return The object representing an input event that will trigger this binding; must not be null. ",0
"Not Null Directive","org/eclipse/jface/bindings/keys/KeySequence/getInstance/KeyStroke"," @param keyStroke a single key stroke. Must not be null.",0
"Not Null Directive","org/eclipse/jface/action/ExternalActionManager/ICallback/addPropertyChangeListener/String;IPropertyChangeListener","@param identifier The identifier of the item to which the listener should be attached; must not be null. ",0
"Not Null Directive","org/eclipse/jface/bindings/BindingManager/getPartialMatches/TriggerSequence","@param trigger The prefix to look for; must not be null.",0
"Not Null Directive","org/eclipse/jface/dialogs/MessageDialogWithToggle/createToggleButton/Composite","@param parent The composite in which the toggle button should be placed; must not be null. ",0
"Not Null Directive","org/apache/commons/collections/PredicateUtils/eitherPredicate/Predicate;Predicate","@param predicate1 the first predicate, may not be null ",0
"Not Null Directive","org/apache/commons/collections/PredicateUtils/eitherPredicate/Predicate;Predicate","@param predicate2 the second predicate, may not be null ",0
"Not Null Directive","org/eclipse/jface/viewers/ViewerLabel/setText/String","@param text String The label to set. This value should not be null. ",0
"Not Null Directive","org/eclipse/jface/action/ExternalActionManager/IExecuteCallback/postExecuteSuccess/IAction;Object"," Cannot be null. ",0
"Not Null Directive","java/util/jar/JarFile","Unless otherwise noted, passing a null argument to a constructor or method in this class will cause a {@link NullPointerException} to be thrown.",0
"Not Null Directive","java/util/zip/InflaterOutputStream/write/byte[];int;int","@throws NullPointerException if { b} is null",0
"Not Null Directive","java/net/NetworkInterface/getByInetAddress/InetAddress","@throws NullPointerException If the specified address is null. ",0
"Not Null Directive","java/io/PrintStream/format/String;Object[]","@throws NullPointerException If the format is null",0
"Not Null Directive","java/util/concurrent/LinkedBlockingQueue/offer/Object","@throws NullPointerException if the specified element is null ",0
"Not Null Directive","java/util/concurrent/BlockingDeque/push/Object","@throws NullPointerException if the specified element is null ",0
"Not Null Directive","java/lang/System/load/String","@exception NullPointerException if filename is null",0
"Not Null Directive","org/eclipse/jface/action/ExternalActionManager/IExecuteCallback/notEnabled/IAction;NotEnabledException","@param exception The NotEnabledException, never null. ",0
"Not Null Directive","org/eclipse/jface/action/ExternalActionManager/IExecuteCallback/notEnabled/IAction;NotEnabledException","@param action The action contribution that caused the exception, never null.",0
"Not Null Directive","org/eclipse/jface/text/rules/DefaultDamagerRepairer/DefaultDamagerRepairer/ITokenScanner","The scanner may not be null ",0
"Not Null Directive","org/eclipse/jface/action/ExternalActionManager/IExecuteCallback/postExecuteFailure/IAction;ExecutionException","@param exception The ExecutionException, never null.",0
"Not Null Directive","java/io/PrintWriter/format/String;Object[]","@throws NullPointerException If the format is null",0
"Not Null Directive","org/apache/commons/collections/map/AbstractSortedMapDecorator/AbstractSortedMapDecorator/SortedMap","@throws IllegalArgumentException if the collection is null",0
"Null Semantics Directive","org/apache/commons/collections/keyvalue/DefaultMapEntry/DefaultMapEntry/Object;Object","@param key the key for the entry, may be null",0
"Null Semantics Directive","org/apache/commons/collections/keyvalue/DefaultMapEntry/DefaultMapEntry/Object;Object","@param value the value for the entry, may be null ",0
"Null Semantics Directive","java/sql/DatabaseMetaData/getColumnPrivileges/String;String;String;String","null means that the catalog name should not be used to narrow the search",0
"Null Semantics Directive","java/beans/IndexedPropertyDescriptor/IndexedPropertyDescriptor/String;Class;String;String;String;String","@param readMethodName May be null if the property is write-only",0
"Null Semantics Directive","java/beans/IndexedPropertyDescriptor/IndexedPropertyDescriptor/String;Method;Method;Method;Method"," @param readMethod May be null if the property is write-only",0
"Null Semantics Directive","java/util/logging/LogRecord/setMessage/String","@param message the raw message string (may be null)",0
"Null Semantics Directive","org/eclipse/jface/fieldassist/ContentProposalAdapter/setAutoActivationCharacters/char[]"," If this parameter is null, then only a specified keyStroke will invoke content proposal",0
"Null Semantics Directive","org/eclipse/jface/fieldassist/ContentProposalAdapter/ContentProposalAdapter/Control;IControlContentAdapter;IContentProposalProvider;KeyStroke;char[]"," If this parameter is null, then only a specified keyStroke will invoke content proposal.",0
"Null Semantics Directive","org/eclipse/jface/fieldassist/ContentProposalAdapter/ContentProposalAdapter/Control;IControlContentAdapter;IContentProposalProvider;KeyStroke;char[]","the IContentProposalProvider used to obtain content proposals for this control, or null if no content proposal is available",0
"Null Semantics Directive","org/eclipse/jface/preference/PreferencePage/setPreferenceStore/IPreferenceStore"," the preference store, or null ",0
"Null Semantics Directive","org/eclipse/jface/viewers/ContentViewer/setLabelProvider/IBaseLabelProvider","@param labelProvider the label provider, or null if none ",0
"Null Semantics Directive","java/sql/DatabaseMetaData/getSchemas/String;String","null means catalog name should not be used to narrow down the search.",0
"Null Semantics Directive","java/sql/DatabaseMetaData/getTables/String;String;String;String[]","null means that the catalog name should not be used to narrow the search ",0
"Null Semantics Directive","java/sql/DatabaseMetaData/getTables/String;String;String;String[]","null returns all types",0
"Null Semantics Directive","org/eclipse/jface/bindings/BindingManager/setBindings/Binding[]","@param bindings The new array of bindings; may be null. ",0
"Null Semantics Directive","org/eclipse/jface/dialogs/MessageDialogWithToggle/open/int;Shell;String;String;String;boolean;IPreferenceStore;String;int","@param store the IPreference store in which the user's preference should be persisted; null if you don't want it persisted automatically. ",0
"Null Semantics Directive","org/eclipse/jface/dialogs/MessageDialogWithToggle/open/int;Shell;String;String;String;boolean;IPreferenceStore;String;int"," @param key the key to use when persisting the user's preference; null if you don't want it persisted. ",0
"Null Semantics Directive","org/eclipse/jface/dialogs/MessageDialogWithToggle/openOkCancelConfirm/Shell;String;String;String;boolean;IPreferenceStore;String","@param store the IPreference store in which the user's preference should be persisted; null if you don't want it persisted automatically. ",0
"Null Semantics Directive","java/lang/management/MemoryUsage/from/CompositeData","@return a MemoryUsage object represented by cd if cd is not null; null otherwise. ",0
"Null Semantics Directive","java/lang/management/MemoryNotificationInfo/from/CompositeData","@return a MemoryNotificationInfo object represented by cd if cd is not null; null otherwise. ",0
"Null Semantics Directive","org/eclipse/jface/text/source/AbstractRulerColumn/setFont/Font","the font or null to use the default font ",0
"Null Semantics Directive","org/apache/commons/collections/MapUtils/verbosePrint/PrintStream;Object;Map","@param label The label to be used, may be null. If null, the label is not output. ",0
"Null Semantics Directive","org/apache/commons/collections/MapUtils/verbosePrint/PrintStream;Object;Map","@param map The map to print, may be null. If null, the text 'null' is output.",0
"Null Semantics Directive","org/apache/commons/collections/MapUtils/debugPrint/PrintStream;Object;Map"," @param label The label to be used, may be null. If null, the label is not output.",0
"Null Semantics Directive","org/apache/commons/collections/MapUtils/debugPrint/PrintStream;Object;Map","param map The map to print, may be null. If null, the text 'null' is output.",0
"Null Semantics Directive","java/net/URL/URL/String;String;int;String;URLStreamHandler","Specifying a handler of null indicates that the URL should use a default stream handler for the protocol, as outlined for: java.net.URL#URL(java.lang.String, java.lang.String, int, java.lang.String) ",0
"Null Semantics Directive","java/sql/DatabaseMetaData/getPrimaryKeys/String;String;String","null means that the catalog name should not be used to narrow the search",0
"Null Semantics Directive","java/sql/DatabaseMetaData/getPrimaryKeys/String;String;String","null means that the schema name should not be used to narrow the search ",0
"Null Semantics Directive","java/sql/DatabaseMetaData/getCrossReference/String;String;String;String;String;String","null means drop catalog name from the selection criteria ",0
"Null Semantics Directive","java/sql/DatabaseMetaData/getCrossReference/String;String;String;String;String;String","null means drop schema name from the selection criteria",0
"Null Semantics Directive","java/sql/DatabaseMetaData/getCrossReference/String;String;String;String;String;String","null means drop catalog name from the selection criteria",0
"Null Semantics Directive","java/text/AttributedString/getIterator/Attribute[]","If the list is null, all available attribute information should be made accessible.",0
